TransactionID,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,TransactionDT,TransactionAmt,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,isFraud
2341,W,17188,321,150,visa,226,debit,225,87,>=3027949.25,>=125.0,3,1,0,0,0,1,0,0,1,0,1,0,3,2,0
2342,R,8102,399,150,american express,146,credit,181,87,<3027949.25,<125.0,2,2,0,1,0,1,0,1,0,2,1,0,0,0,0
2343,W,5822,555,150,visa,226,debit,441,87,>=3027949.25,<125.0,4,5,0,0,0,3,0,0,2,0,1,0,10,3,0
2344,W,10023,111,150,visa,226,debit,325,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,7,1,0
2345,W,14610,495,150,mastercard,117,debit,476,87,<3027949.25,<125.0,1,1,0,0,1,1,0,0,1,0,1,0,5,1,0
2346,W,7919,194,150,mastercard,166,debit,315,87,>=3027949.25,<125.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
2347,W,4141,404,150,mastercard,102,credit,204,87,>=3027949.25,<125.0,2,2,0,0,1,2,0,0,2,0,2,0,3,2,0
2348,W,7720,514,150,mastercard,195,debit,299,87,>=3027949.25,>=125.0,2,3,0,0,0,3,0,0,2,0,1,0,29,2,0
2349,W,16636,555,150,visa,226,credit,315,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
2350,H,18132,567,150,mastercard,117,debit,299,87,<3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
2351,C,4461,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,2,15,0,2,0,2,2,5,0,7,6,6,3,1,0
2352,W,14766,320,150,mastercard,126,debit,436,87,>=3027949.25,<125.0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0
2353,R,5097,555,150,visa,162,credit,299,87,<3027949.25,>=125.0,2,1,0,1,0,1,0,2,0,2,1,0,1,1,0
2354,W,13249,111,150,visa,226,debit,264,87,>=3027949.25,<125.0,2,2,0,0,1,3,0,0,2,0,3,0,24,2,0
2356,W,16313,512,150,mastercard,117,debit,264,87,>=3027949.25,<125.0,2,2,0,0,3,2,0,0,4,0,2,0,37,2,0
2357,W,1682,409,150,visa,226,debit,126,87,>=3027949.25,<125.0,1,3,0,0,0,6,0,0,2,0,1,0,68,1,0
2358,W,9112,250,150,visa,226,debit,441,87,>=3027949.25,<125.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
2359,W,13119,555,150,visa,226,debit,170,87,>=3027949.25,<125.0,2,3,0,0,1,2,0,0,2,0,2,0,7,2,0
2360,H,15525,279,150,visa,226,credit,512,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
2361,W,14509,532,150,mastercard,NotFound,debit,204,87,>=3027949.25,<125.0,2,3,0,0,1,2,0,0,2,0,2,0,5,2,0
2362,W,15484,418,150,visa,226,debit,433,87,>=3027949.25,<125.0,11,9,0,0,9,5,0,0,9,0,7,0,49,9,0
2363,W,16659,170,150,visa,226,credit,123,87,<3027949.25,>=125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
2364,W,4090,490,150,visa,226,debit,310,87,>=3027949.25,<125.0,2,2,0,0,1,2,0,0,2,0,1,0,2,2,0
2365,W,6832,134,150,visa,226,credit,310,87,>=3027949.25,>=125.0,5,1,0,0,0,1,0,0,1,0,1,0,3,2,0
2366,W,1929,528,150,visa,226,credit,299,87,<3027949.25,<125.0,1,1,0,0,1,0,0,0,2,0,1,0,9,1,0
2367,W,7919,194,150,mastercard,166,debit,191,87,<3027949.25,<125.0,3,4,0,0,1,2,0,0,3,0,3,0,6,3,0
2368,W,5033,269,150,mastercard,224,debit,203,87,<3027949.25,<125.0,3,2,0,0,1,2,0,0,1,0,2,0,6,3,0
2369,W,12839,321,150,visa,226,debit,264,87,>=3027949.25,<125.0,1,1,0,0,1,2,0,0,1,0,1,0,7,1,0
2370,W,13481,199,150,mastercard,224,debit,330,87,>=3027949.25,<125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
2371,W,10057,225,150,mastercard,224,debit,315,87,>=3027949.25,<125.0,6,7,0,0,0,1,0,0,3,0,1,0,31,6,0
2372,R,6344,327,150,discover,224,credit,315,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
2374,W,11204,298,150,visa,226,debit,272,87,<3027949.25,<125.0,4,5,0,0,0,8,0,0,1,0,1,0,18,4,0
2375,W,9197,555,150,mastercard,117,debit,498,87,>=3027949.25,<125.0,2,3,0,0,2,1,0,0,2,0,3,0,18,2,0
2376,W,12260,236,150,visa,226,debit,204,87,>=3027949.25,<125.0,2,2,0,0,1,1,0,0,1,0,1,0,3,2,0
2377,W,13307,428,150,visa,166,debit,181,87,>=3027949.25,<125.0,4,5,0,0,2,4,0,0,6,0,4,0,15,4,0
2378,W,16075,514,150,mastercard,102,credit,327,87,<3027949.25,<125.0,4,2,0,0,0,1,0,0,2,0,1,0,66,3,0
2379,W,12839,321,150,visa,226,debit,264,87,>=3027949.25,<125.0,1,4,0,0,1,1,0,0,1,0,1,0,13,1,0
2380,W,2261,111,150,visa,226,debit,143,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2381,W,3178,490,150,visa,226,debit,203,87,>=3027949.25,<125.0,2,2,0,0,1,1,0,0,2,0,2,0,9,2,0
2382,W,4526,571,150,visa,226,debit,181,87,>=3027949.25,<125.0,12,12,0,0,8,10,0,0,11,0,10,0,46,9,0
2383,W,7508,321,150,visa,226,debit,272,87,>=3027949.25,<125.0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0
2384,W,4141,404,150,mastercard,102,credit,264,87,>=3027949.25,<125.0,5,3,0,0,5,5,0,0,3,0,4,0,29,5,0
2385,W,7207,111,150,visa,226,debit,204,87,>=3027949.25,>=125.0,3,2,0,0,1,1,0,0,2,0,1,0,1,1,0
2386,R,16075,514,150,mastercard,102,credit,225,87,>=3027949.25,>=125.0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0
2387,W,7676,512,150,visa,226,debit,299,87,>=3027949.25,>=125.0,2,1,0,0,1,1,0,0,1,0,2,0,31,2,0
2388,C,5812,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,5,23,0,1,0,1,1,1,0,10,2,2,18,4,0
2389,C,10086,500,185,mastercard,224,credit,NotFound,NotFound,>=3027949.25,<125.0,2,4,0,2,0,2,2,1,0,2,2,2,2,1,0
2390,W,13960,206,150,visa,166,debit,264,87,>=3027949.25,>=125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
2391,W,10859,231,150,mastercard,117,debit,251,87,>=3027949.25,<125.0,1,1,0,0,0,0,0,0,2,0,1,0,9,1,0
2392,W,17399,111,150,mastercard,224,debit,204,87,>=3027949.25,<125.0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0
2393,H,17399,111,150,mastercard,224,debit,204,87,<3027949.25,<125.0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0
2394,W,13469,122,150,mastercard,100,debit,191,87,>=3027949.25,<125.0,2,1,0,0,0,1,0,0,1,0,1,0,1,1,0
2395,C,8755,500,185,mastercard,224,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
2396,W,17188,321,150,visa,226,debit,220,87,<3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,2,1,0
2397,W,8528,215,150,visa,226,debit,251,87,<3027949.25,<125.0,4,5,0,0,1,3,0,0,4,0,4,0,16,4,0
2398,W,17129,321,150,visa,226,debit,444,87,>=3027949.25,<125.0,3,2,0,0,1,1,0,0,1,0,2,0,9,3,0
2399,W,14649,548,150,visa,226,debit,441,87,>=3027949.25,<125.0,24,23,0,0,18,24,0,0,15,0,22,0,64,13,0
2400,W,7508,321,150,visa,226,debit,220,87,>=3027949.25,<125.0,1,2,0,0,0,4,0,0,2,0,2,1,19,1,0
2401,W,15773,226,150,mastercard,102,credit,325,87,>=3027949.25,>=125.0,1,2,0,0,0,2,0,0,2,0,1,1,5,1,0
2402,H,7585,553,150,visa,226,credit,472,87,<3027949.25,<125.0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0
2403,C,9915,555,138,visa,226,debit,NotFound,NotFound,<3027949.25,<125.0,2,4,0,1,0,1,1,0,0,0,1,1,1,1,0
2404,H,9678,490,150,visa,226,debit,299,87,>=3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
2405,W,7379,306,150,visa,226,debit,315,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,3,1,0
2406,W,7815,161,150,mastercard,117,debit,123,87,<3027949.25,>=125.0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0
2407,H,13469,122,150,mastercard,100,debit,310,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
2408,W,5170,184,150,visa,226,debit,325,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
2409,C,16136,204,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,2,45,0,14,0,14,14,6,0,8,1,1,0,0,0
2410,W,7919,194,150,mastercard,202,debit,191,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
2411,C,1722,408,185,mastercard,195,debit,NotFound,NotFound,>=3027949.25,<125.0,26,93,0,23,0,23,23,22,0,39,31,31,66,16,0
2412,W,11839,490,150,visa,226,debit,269,87,>=3027949.25,<125.0,9,10,0,0,2,7,0,0,6,0,6,0,16,8,0
2413,W,3681,513,150,visa,166,debit,204,87,>=3027949.25,<125.0,1,2,0,0,2,2,0,0,2,0,1,0,5,1,0
2414,W,1974,111,150,visa,226,debit,184,87,<3027949.25,<125.0,4,2,0,0,1,2,0,0,1,0,2,0,46,4,0
2415,W,2779,490,150,visa,226,credit,315,87,>=3027949.25,<125.0,2,2,0,0,5,0,0,0,2,0,1,0,17,1,0
2416,C,13413,103,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,1,0,1,1,2,0,1,1,1,1,1,0
2417,C,7949,142,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,3,4,0,1,0,1,1,4,0,3,1,1,1,1,0
2418,W,5492,113,150,visa,226,debit,251,87,>=3027949.25,<125.0,20,20,0,0,15,13,0,0,15,0,10,0,101,16,0
2419,W,2803,100,150,visa,226,debit,337,87,<3027949.25,<125.0,2,3,0,0,0,3,0,0,3,0,1,0,16,2,0
2420,W,8727,404,150,mastercard,102,credit,476,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0
2421,W,12037,595,150,mastercard,224,debit,231,87,>=3027949.25,<125.0,12,10,0,0,8,7,0,0,6,0,7,0,20,11,0
2422,W,13527,321,150,visa,226,debit,231,87,>=3027949.25,<125.0,2,1,0,0,2,1,0,0,1,0,2,0,6,2,0
2423,C,13832,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,1,0,1,1,1,0,1,1,1,0,0,0
2424,W,15497,490,150,visa,226,debit,299,87,>=3027949.25,<125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
2425,W,16661,490,150,visa,226,debit,315,87,>=3027949.25,<125.0,5,7,0,0,2,5,0,0,4,0,4,0,10,5,0
2426,W,11862,562,150,visa,226,credit,204,87,>=3027949.25,>=125.0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2427,H,15333,562,150,visa,226,credit,299,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0
2428,C,9300,103,185,visa,138,debit,284,60,>=3027949.25,<125.0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0
2429,W,16255,470,150,mastercard,137,credit,315,87,>=3027949.25,<125.0,4,3,0,0,0,2,0,0,1,0,1,0,13,4,0
2431,W,4702,111,150,mastercard,224,debit,476,87,<3027949.25,<125.0,29,32,0,0,23,23,0,0,15,0,23,0,114,27,0
2432,W,1482,555,150,mastercard,224,debit,264,87,>=3027949.25,<125.0,2,1,0,0,0,1,0,0,1,0,1,0,6,2,0
2433,C,6544,341,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0
2434,W,16132,111,150,visa,226,debit,299,87,>=3027949.25,<125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
2435,W,13249,111,150,visa,226,debit,264,87,<3027949.25,<125.0,72,66,0,0,107,58,0,0,52,0,57,0,285,46,0
2436,W,15757,322,150,visa,195,debit,299,87,<3027949.25,<125.0,1,3,0,0,0,2,0,0,1,0,1,0,4,1,0
2437,W,10409,111,150,visa,226,debit,170,87,>=3027949.25,>=125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
2438,W,12501,490,150,visa,226,debit,204,87,<3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,2,1,0
2439,W,16075,514,150,mastercard,102,credit,325,87,>=3027949.25,>=125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
2440,W,1039,391,150,visa,166,debit,184,87,>=3027949.25,<125.0,8,10,0,0,4,6,0,0,6,0,6,0,21,6,0
2441,C,5009,130,185,visa,102,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
2442,W,9485,111,150,visa,226,debit,204,87,>=3027949.25,<125.0,1,2,0,0,3,1,0,0,1,0,1,0,3,1,0
2443,W,6019,583,150,visa,226,credit,126,87,>=3027949.25,<125.0,3,2,0,0,0,1,0,0,1,0,1,0,17,3,0
2444,W,7919,194,150,mastercard,166,debit,251,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2445,W,8406,264,150,visa,226,debit,191,87,>=3027949.25,<125.0,3,4,0,0,1,4,0,0,2,0,3,0,20,3,0
2446,W,7919,194,150,mastercard,202,debit,143,87,>=3027949.25,<125.0,4,2,0,0,1,1,0,0,1,0,1,0,13,4,0
2447,W,13530,455,150,mastercard,224,debit,191,87,>=3027949.25,<125.0,2,3,0,0,2,1,0,0,2,0,2,0,6,2,0
2448,W,7664,490,150,visa,226,debit,264,87,>=3027949.25,>=125.0,6,2,0,0,0,2,0,0,2,0,3,1,26,5,0
2449,W,8528,215,150,visa,226,debit,191,87,<3027949.25,<125.0,1,1,0,0,0,0,0,0,1,0,1,0,5,1,0
2450,C,5812,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
2451,W,9002,453,150,visa,226,debit,337,87,>=3027949.25,<125.0,2,1,0,0,1,1,0,0,1,0,1,0,2,2,0
2452,W,6530,206,150,mastercard,126,debit,158,87,>=3027949.25,<125.0,30,23,0,0,26,19,0,0,21,0,18,0,95,27,0
2453,W,7919,194,150,mastercard,202,debit,269,87,<3027949.25,<125.0,2,3,0,0,2,1,0,0,2,0,2,0,2,2,0
2454,W,17262,578,150,mastercard,166,debit,299,87,>=3027949.25,>=125.0,2,1,0,0,1,1,0,0,1,0,1,0,2,2,0
2455,W,1477,555,150,visa,226,debit,337,87,>=3027949.25,<125.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
2456,W,7207,111,150,visa,226,debit,204,87,>=3027949.25,<125.0,5,2,0,0,0,1,0,0,1,0,1,0,33,4,0
2457,W,15497,490,150,visa,226,debit,126,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
2458,W,11157,215,150,visa,226,debit,204,87,>=3027949.25,<125.0,1,1,0,0,0,0,0,0,3,0,2,0,9,1,0
2459,W,6951,111,150,visa,226,debit,441,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2460,W,15066,170,150,mastercard,102,credit,264,87,>=3027949.25,>=125.0,2,1,0,0,1,1,0,0,1,0,1,0,0,0,0
2461,W,16560,476,150,visa,126,debit,387,87,>=3027949.25,<125.0,6,5,0,0,1,4,0,0,3,0,4,0,13,6,0
2462,C,17782,408,185,visa,226,debit,NotFound,NotFound,>=3027949.25,<125.0,4,13,0,7,0,7,7,7,0,11,7,7,8,3,0
2463,C,3867,130,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
2465,W,12695,490,150,visa,226,debit,126,87,<3027949.25,<125.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
2466,W,7919,194,150,mastercard,166,debit,485,87,>=3027949.25,<125.0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0
2467,W,10706,555,150,visa,226,debit,436,87,>=3027949.25,<125.0,2,1,0,0,1,0,0,0,1,0,1,0,4,2,0
2468,W,3556,555,150,visa,226,debit,325,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,1,2,1,0
2469,W,13906,369,150,mastercard,117,debit,325,87,>=3027949.25,<125.0,1,1,0,0,0,2,0,0,1,0,1,0,2,1,0
2470,W,11653,561,150,mastercard,224,credit,204,87,<3027949.25,<125.0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2471,R,8406,264,150,visa,226,debit,330,87,<3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
2472,W,9500,321,150,visa,226,debit,204,87,>=3027949.25,<125.0,8,5,0,0,0,5,0,0,4,0,5,1,15,5,0
2473,W,12104,225,150,mastercard,117,debit,315,87,>=3027949.25,<125.0,3,2,0,0,1,1,0,0,3,0,3,0,12,2,0
2474,W,13481,199,150,mastercard,224,debit,325,87,<3027949.25,<125.0,2,3,0,0,0,1,0,0,5,0,3,0,10,1,0
2475,W,10887,555,150,visa,226,debit,420,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2476,W,14079,360,150,mastercard,126,debit,126,87,>=3027949.25,<125.0,5,3,0,0,0,4,0,0,2,0,1,0,27,5,0
2477,W,3891,170,150,mastercard,102,credit,264,87,>=3027949.25,>=125.0,4,2,0,0,0,3,0,0,2,0,3,0,39,4,0
2478,W,16883,111,150,visa,226,debit,476,87,>=3027949.25,<125.0,3,4,0,0,3,1,0,0,1,0,1,0,6,3,0
2479,W,11106,100,150,visa,226,credit,476,87,>=3027949.25,>=125.0,158,146,0,0,111,117,0,0,109,0,123,1,479,122,0
2480,W,10447,490,150,visa,226,debit,315,87,>=3027949.25,<125.0,6,4,0,0,4,4,0,0,6,0,4,1,35,6,0
2481,W,2884,490,150,visa,226,debit,310,87,>=3027949.25,<125.0,2,1,0,0,1,1,0,0,1,0,1,0,4,2,0
2482,W,16560,476,150,visa,126,debit,330,87,>=3027949.25,>=125.0,2,3,0,0,2,1,0,0,1,0,1,0,3,2,0
2483,W,6481,111,150,visa,226,debit,337,87,>=3027949.25,<125.0,5,4,0,0,2,4,0,0,4,0,5,0,12,5,0
2484,W,14874,583,150,visa,226,credit,269,87,>=3027949.25,<125.0,2,2,0,0,2,2,0,0,3,0,3,0,22,2,0
2485,W,11465,360,150,visa,166,debit,272,87,>=3027949.25,<125.0,4,4,0,0,0,3,0,0,3,0,5,1,10,2,0
2486,W,18132,567,150,mastercard,117,debit,272,87,<3027949.25,<125.0,1,1,0,0,1,1,0,0,1,0,1,0,3,1,0
2487,W,15823,302,150,visa,226,debit,494,87,>=3027949.25,>=125.0,1,2,0,0,1,1,0,0,0,0,1,0,2,1,0
2488,W,9500,321,150,visa,226,debit,330,87,>=3027949.25,<125.0,136,130,0,0,110,90,0,0,86,0,102,0,433,115,0
2489,W,5033,269,150,mastercard,224,debit,264,87,>=3027949.25,<125.0,6,5,0,0,1,4,0,0,5,0,5,0,53,6,0
2490,W,4806,490,150,visa,226,debit,315,87,>=3027949.25,>=125.0,15,14,0,0,7,16,0,0,9,0,11,0,45,10,0
2491,W,7508,321,150,visa,226,debit,177,87,>=3027949.25,<125.0,4,3,0,0,3,4,0,0,3,0,4,0,49,4,0
2492,W,16132,111,150,visa,226,debit,299,87,<3027949.25,<125.0,2,2,0,0,0,2,0,0,1,0,1,0,3,1,0
2493,C,12532,555,195,visa,226,debit,NotFound,NotFound,<3027949.25,<125.0,4376,5144,0,2068,0,2068,2070,3120,0,3060,2944,2944,2664,1310,0
2494,W,3681,513,150,visa,166,debit,204,87,>=3027949.25,<125.0,1,1,0,0,0,2,0,0,1,0,1,0,2,1,0
2495,W,10057,225,150,mastercard,224,debit,330,87,<3027949.25,<125.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2496,W,2157,111,150,visa,226,debit,272,87,>=3027949.25,<125.0,1,2,0,0,0,1,0,0,1,0,1,0,9,1,0
2497,H,11086,555,150,visa,226,credit,299,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
2498,W,2744,490,150,visa,195,debit,272,87,>=3027949.25,>=125.0,3,2,0,0,0,2,0,0,2,0,1,0,17,3,0
2499,R,2795,174,150,visa,141,credit,476,87,<3027949.25,<125.0,6,5,0,6,0,7,0,6,0,4,6,0,5,4,0
2500,W,12544,321,150,visa,226,debit,441,87,>=3027949.25,<125.0,11,8,0,0,5,7,0,0,6,0,8,0,61,10,0
2501,W,17188,321,150,visa,226,debit,299,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
2502,R,3682,264,150,visa,162,credit,337,87,>=3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
2503,C,10988,408,185,visa,195,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0
2504,W,6697,111,150,visa,195,debit,299,87,>=3027949.25,>=125.0,2,1,0,0,1,0,0,0,3,0,1,0,8,2,0
2505,C,15885,545,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,2,2,0,1,0,1,1,1,0,1,1,1,2,2,0
2506,W,12581,453,150,visa,226,debit,299,87,>=3027949.25,>=125.0,1,3,0,0,1,2,0,0,1,0,1,0,4,1,0
2507,W,12577,268,150,visa,166,debit,299,87,>=3027949.25,<125.0,1,1,0,0,1,1,0,0,1,0,1,0,9,1,0
2508,W,7508,321,150,visa,226,debit,420,87,<3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
2509,W,15286,170,150,visa,226,credit,343,87,>=3027949.25,>=125.0,3,1,0,0,0,3,0,0,2,0,2,1,58,2,0
2510,W,17868,148,150,visa,226,debit,472,87,>=3027949.25,>=125.0,160,154,0,0,102,134,0,0,65,0,137,1,268,96,0
2511,W,3985,555,150,visa,226,debit,191,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,19,1,0
2512,W,2884,490,150,visa,226,debit,204,87,<3027949.25,<125.0,2,7,0,0,0,3,0,0,2,0,1,0,22,2,0
2513,W,12695,490,150,visa,226,debit,325,87,>=3027949.25,<125.0,1,4,0,0,0,3,0,0,4,0,2,0,31,1,0
2514,C,9633,130,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
2515,W,7508,321,150,visa,226,debit,428,87,>=3027949.25,<125.0,2,5,0,0,0,2,0,0,5,0,1,0,24,1,0
2516,W,4208,490,150,visa,195,debit,126,87,>=3027949.25,<125.0,89,69,0,0,112,59,0,0,69,0,66,2,454,70,0
2517,W,4067,445,150,mastercard,224,debit,512,87,>=3027949.25,<125.0,1,1,0,0,0,2,0,0,1,0,2,1,113,1,0
2518,W,6019,583,150,visa,226,credit,204,87,>=3027949.25,>=125.0,4,1,0,0,4,1,0,0,1,0,1,0,10,4,0
2519,W,16075,514,150,mastercard,102,credit,126,87,>=3027949.25,>=125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
2520,W,9350,111,150,visa,162,credit,299,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2521,W,3870,555,150,visa,226,debit,472,87,>=3027949.25,<125.0,3,3,0,0,1,3,0,0,2,0,3,0,3,3,0
2522,C,9024,555,146,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0
2523,H,12037,595,150,mastercard,224,debit,231,87,<3027949.25,<125.0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0
2524,C,6141,266,185,visa,102,credit,NotFound,NotFound,>=3027949.25,<125.0,1,7,0,1,0,1,1,2,0,3,1,1,7,1,0
2525,W,2884,490,150,visa,226,debit,315,87,>=3027949.25,>=125.0,3,2,0,0,1,3,0,0,2,0,2,0,7,3,0
2526,W,1974,111,150,visa,226,debit,184,87,>=3027949.25,<125.0,2,1,0,0,0,1,0,0,1,0,1,1,4,2,0
2527,W,15497,490,150,visa,226,debit,299,87,>=3027949.25,<125.0,1,1,0,0,2,1,0,0,1,0,2,0,12,1,0
2528,W,16659,170,150,visa,226,credit,433,87,>=3027949.25,<125.0,3,2,0,0,1,1,0,0,2,0,2,0,2,1,0
2529,W,8613,272,150,mastercard,224,debit,251,87,<3027949.25,<125.0,2,2,0,0,1,1,0,0,2,0,1,0,35,2,0
2530,C,11201,103,185,visa,226,debit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
2531,W,4029,594,150,visa,226,debit,498,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2532,H,13526,529,150,visa,162,credit,177,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0
2533,C,13832,375,185,mastercard,224,debit,NotFound,NotFound,<3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0
2534,H,13555,110,150,visa,226,credit,299,87,>=3027949.25,>=125.0,1,2,0,2,0,1,0,2,0,1,1,0,2,1,0
2535,W,11319,155,150,visa,226,credit,184,87,>=3027949.25,>=125.0,1,1,0,0,0,0,0,0,2,0,1,0,2,1,0
2536,H,5901,583,150,visa,226,credit,225,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,1,0,2,1,0,2,1,0
2537,W,5606,318,150,visa,166,debit,272,87,<3027949.25,<125.0,7,5,0,0,0,1,0,0,6,0,5,0,5,5,0
2538,C,13832,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,2,0,2,2,1,0,1,1,1,1,1,0
2539,W,10023,111,150,visa,226,debit,325,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
2540,R,6567,555,150,mastercard,102,credit,325,87,<3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
2541,H,12839,321,150,visa,226,debit,264,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
2542,W,10112,360,150,visa,166,debit,433,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
2543,W,10057,225,150,mastercard,224,debit,181,87,>=3027949.25,<125.0,10,12,0,0,2,6,0,0,6,0,11,0,4,3,0
2544,W,9500,321,150,visa,226,debit,330,87,<3027949.25,<125.0,1,1,0,0,2,1,0,0,0,0,1,0,5,1,0
2545,W,3784,111,150,visa,195,debit,126,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2546,C,9633,130,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,1,0,1,1,2,0,2,1,1,2,1,0
2547,C,8755,500,185,mastercard,224,credit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,1,0,1,1,1,0,1,1,1,1,1,0
